node_label;node_id;PPCounter;log10(PP*)
160;157;52;-1.606890436362228E-6
161;159;52;-2.6057671949181113E-7
102;39;52;-5.323286159266997
104;43;52;-5.8807954019143835
106;49;52;-4.039094572181484
107;50;52;-3.8725903974905367
108;53;52;-3.651778751356564
109;54;52;-3.69408250467688
110;57;52;-3.3355648821144057
111;58;52;-3.5160648042642535
112;59;52;-3.568247330799328
113;62;52;-3.744051192789906
114;63;52;-3.6999109505439622
115;66;52;-4.07565365297322
116;67;52;-4.945181317696264
117;68;52;-4.761938187985414
119;72;52;-5.52423100133139
120;76;52;-3.0235659181235013
121;77;52;-3.067614732744584
122;80;52;-2.6766111482927513
123;81;52;-2.612369192889319
124;85;52;-1.8591624865382548
125;86;52;-2.686862104603713
126;89;52;-0.8905473695690037
127;90;52;-1.7945593780567113
128;93;52;-6.360842347071907E-4
129;95;52;-0.0027349491277896586
130;96;52;-0.6874303516415954
131;99;52;-0.002541130333534912
132;100;52;-0.637621088637523
133;103;52;-5.40706327248377E-5
134;105;52;-1.9630256398125628E-5
135;107;52;-4.742576723203647E-5
136;109;52;-3.111596378360289E-4
137;111;52;-0.011598137433687955
138;112;52;-0.4418402172716327
139;115;52;-0.01150505199554213
140;116;52;-0.31645592185734234
141;119;52;-2.8837426421998994E-5
142;120;52;-6.688149891622597E-6
143;122;52;-1.9108969234118936E-6
144;124;52;-1.1291660784581162E-6
145;127;52;-7.079018601637861E-6
146;128;53;-4.038944386185799E-6
82;1;53;-3.6258353819157034
83;2;53;-3.498825876340134
84;3;53;-3.277177359060214
147;131;53;-6.62745486571795E-5
148;132;53;-0.054447273484280134
85;6;53;-3.5067863435314064
86;7;53;-3.0948891943333487
149;135;53;-3.908655726698221E-6
150;136;53;-2.9532055343504064E-6
151;138;53;-2.6058195995136204E-5
87;11;53;-3.7648429135440367
88;12;53;-3.3492867462535414
152;140;53;-0.008603402930918401
153;142;53;-0.007461912710887735
89;15;53;-3.9144392047812633
154;143;53;-0.06110738886262254
90;16;53;-3.34825570883523
155;146;53;-0.00459476342561872
91;19;53;-4.116513811886759
156;147;53;-0.058308287864613804
92;20;53;-4.578671373407903
93;21;53;-3.9678798355571407
94;24;53;-5.3228775704071625
95;25;53;-4.250488928184052
159;155;53;-1.8240379488127953E-6
160;157;53;-1.5634609859949547E-6
98;30;53;-5.684979098913251
161;159;53;-2.6057671949181113E-7
100;34;53;-5.718744657413872
102;39;53;-4.851817271928456
104;43;53;-5.630658970896113
106;49;53;-3.7725030501329027
107;50;53;-3.4646685221270976
108;53;53;-3.504768092419593
109;54;53;-3.4229721887586817
110;57;53;-3.284534816739357
111;58;53;-3.4747154310479704
112;59;53;-3.429299157086943
113;62;53;-3.712886968002435
114;63;53;-3.575463292458411
115;66;53;-4.055192144282033
116;67;53;-4.929625536982416
117;68;53;-4.728101863539189
119;72;53;-5.399065873259908
120;76;53;-2.9928696312713603
121;77;53;-2.985349527530615
122;80;53;-2.6522893182663205
123;81;53;-2.534761582881083
124;85;53;-1.8123056875202663
125;86;53;-2.5220294763803817
126;89;53;-0.860259466755573
127;90;53;-1.671571068934124
128;93;53;-6.125448217404834E-4
129;95;53;-0.0025896083221252546
130;96;53;-0.628110839302432
131;99;53;-0.002403088161680217
132;100;53;-0.5827435821650968
133;103;53;-5.242031055804654E-5
134;105;53;-1.915253220529783E-5
135;107;53;-4.6209740980284425E-5
136;109;53;-3.0112731642062754E-4
137;111;53;-0.01094069225920805
138;112;53;-0.4043745330655821
139;115;53;-0.010850651700273618
140;116;53;-0.28988038122227616
141;119;53;-2.7968836589616515E-5
142;120;53;-6.471002596388112E-6
143;122;53;-1.8674674730686234E-6
144;124;53;-1.0857366281289236E-6
145;127;53;-6.905300774152808E-6
146;128;54;-3.3440716168523598E-6
82;1;54;-3.3186803091644266
83;2;54;-2.6109763864116027
84;3;54;-2.606815370192417
147;131;54;-5.1421141166648705E-5
148;132;54;-0.04324644063203831
85;6;54;-2.3051539616729606
86;7;54;-2.237811870759228
149;135;54;-3.257212538069746E-6
150;136;54;-2.7360580653270455E-6
151;138;54;-2.5276463582537636E-5
87;11;54;-3.659324762284644
88;12;54;-3.3326811998343437
152;140;54;-0.008579601965318085
153;142;54;-0.007021967768542352
89;15;54;-3.6352881692677497
154;143;54;-0.04961012818103198
90;16;54;-3.280311831308756
155;146;54;-0.004162696904404505
91;19;54;-4.152184403535325
156;147;54;-0.0468184395011979
92;20;54;-4.541334818341613
93;21;54;-3.5641016617298344
94;24;54;-5.172965567121953
95;25;54;-3.830578975357392
159;155;54;-1.5200314922362495E-6
160;157;54;-1.3028840624054398E-6
98;30;54;-5.483418716428752
161;159;54;-2.1714726479604348E-7
100;34;54;-5.803584811305412
102;39;54;-4.537631160905967
104;43;54;-5.235878372025724
106;49;54;-3.8268770608965625
107;50;54;-3.1078545359688188
108;53;54;-3.5848344459333514
109;54;54;-3.051379411794899
110;57;54;-3.395890086681178
111;58;54;-3.585120355793867
112;59;54;-3.1228731226841417
113;62;54;-3.831212462288558
114;63;54;-3.2708349621723753
115;66;54;-4.193043599256738
116;67;54;-5.005579697727192
117;68;54;-4.587808362993158
119;72;54;-5.552175939785276
120;76;54;-3.0047666416816674
121;77;54;-2.897642586569775
122;80;54;-2.7832803300295486
123;81;54;-2.6821034974896216
124;85;54;-1.6791653956160733
125;86;54;-2.1998147896489595
126;89;54;-0.7574030496727594
127;90;54;-1.4145494139465582
128;93;54;-5.107515382076561E-4
129;95;54;-0.0019877639632460515
130;96;54;-0.5044138134009546
131;99;54;-0.0018318841469385995
132;100;54;-0.4674954858176534
133;103;54;-4.273524773254211E-5
134;105;54;-1.6590166447916097E-5
135;107;54;-3.852252071106925E-5
136;109;54;-2.3310460394323124E-4
137;111;54;-0.008105327600546573
138;112;54;-0.32282110449047
139;115;54;-0.008035754628948968
140;116;54;-0.23074833656789825
141;119;54;-2.227948528677865E-5
142;120;54;-5.341832765494215E-6
143;122;54;-1.5634610164678123E-6
144;124;54;-9.120187311370632E-7
145;127;54;-5.906419520129776E-6
146;128;55;-3.083494797475944E-6
82;1;55;-2.548037297398623
83;2;55;-2.1991527242438313
84;3;55;-2.160975145796013
147;131;55;-4.577524006956684E-5
148;132;55;-0.039091880217233796
85;6;55;-2.1968361357297868
86;7;55;-2.0070858147073247
149;135;55;-2.9966357186383062E-6
150;136;55;-2.6491991516387335E-6
151;138;55;-2.492902778852656E-5
87;11;55;-2.924248147254443
88;12;55;-2.7297885868119174
152;140;55;-0.008571393671150012
153;142;55;-0.006859959386960154
89;15;55;-3.6559662688807135
154;143;55;-0.04534496496902724
90;16;55;-3.09458901949776
155;146;55;-0.00400342642775751
91;19;55;-5.3090361489555615
156;147;55;-0.0425558557588322
92;20;55;-5.872622244962225
93;21;55;-4.4386359346219235
95;25;55;-4.844662151135954
159;155;55;-1.3897431151286264E-6
160;157;55;-1.216025148607909E-6
161;159;55;-1.737178144432215E-7
102;39;55;-5.2901137078257925
104;43;55;-5.312825378868275
106;49;55;-4.809605722113043
107;50;55;-3.5939962838291537
108;53;55;-4.437866046498422
109;54;55;-3.5107060324703596
110;57;55;-4.144090261836791
111;58;55;-4.219349150660033
112;59;55;-3.5499337291810105
113;62;55;-4.307890065027193
114;63;55;-3.5982170152349826
115;66;55;-4.414228398247088
116;67;55;-5.2332808012231675
117;68;55;-4.8083028349018795
119;72;55;-5.796488768441759
120;76;55;-2.4793719555915392
121;77;55;-2.510085733477202
122;80;55;-1.7518912603150394
123;81;55;-1.9356656278181297
124;85;55;-1.9120454924309225
125;86;55;-2.34308606917913
126;89;55;-0.8267570961256016
127;90;55;-1.4229604355891874
128;93;55;-4.700527750218335E-4
129;95;55;-0.0017649815321870573
130;96;55;-0.45765820857737194
131;99;55;-0.0016214945487204838
132;100;55;-0.4239938097585722
133;103;55;-3.926086894638201E-5
134;105;55;-1.5547857710936975E-5
135;107;55;-3.578645165792673E-5
136;109;55;-2.1169301131750243E-4
137;111;55;-0.0071059951111827535
138;112;55;-0.29219552651732533
139;115;55;-0.00704292021495252
140;116;55;-0.20863416833980844
141;119;55;-2.0368582687151092E-5
142;120;55;-4.907537936101114E-6
143;122;55;-1.4331726393015772E-6
144;124;55;-8.685892764374897E-7
145;127;55;-5.51555419323313E-6
146;128;56;-1.3897430152721977E-6
82;1;56;-4.068203730094357
83;2;56;-4.348279934402476
84;3;56;-3.747879298840415
147;131;56;-2.7317308359636178E-5
148;132;56;-0.03270445985039464
85;6;56;-4.312499286429649
86;7;56;-3.522668458648837
149;135;56;-1.3463135518073317E-6
150;136;56;-1.7371797819996739E-6
151;138;56;-2.2583831254201903E-5
87;11;56;-4.0310703508934305
88;12;56;-3.481980422317831
152;140;56;-0.008525746894933921
153;142;56;-0.006392824030931886
89;15;56;-4.205688051689963
154;143;56;-0.03859592169314782
90;16;56;-3.4261577498220426
155;146;56;-0.0035514646598826458
91;19;56;-5.031061337688877
156;147;56;-0.0358208214104895
92;20;56;-5.600567048723968
93;21;56;-4.203503779561908
95;25;56;-4.60723428419733
159;155;56;-6.514418682748392E-7
160;157;56;-5.645829371269355E-7
161;159;56;-4.342945033893839E-8
102;39;56;-5.151434142198439
104;43;56;-5.167233318812438
106;49;56;-4.525806892543921
107;50;56;-3.3835541766177126
108;53;56;-4.1469029231744505
109;54;56;-3.2982133842489416
110;57;56;-3.844354008350376
111;58;56;-3.892410569193374
112;59;56;-3.312679497221011
113;62;56;-3.9497807963672207
114;63;56;-3.348169981803253
115;66;56;-4.019695043516766
116;67;56;-4.687289392955027
117;68;56;-4.33770295400145
118;71;56;-5.848715462502449
119;72;56;-5.150641712419833
120;76;56;-2.4357866142913576
121;77;56;-2.470997615689481
122;80;56;-2.121543004671217
123;81;56;-2.2478805258849013
124;85;56;-1.7281852076586952
125;86;56;-2.153763330296586
126;89;56;-0.7334623454363505
127;90;56;-1.2751100739948031
128;93;56;-3.066833577138755E-4
129;95;56;-0.001111192094554714
130;96;56;-0.39077969141693086
131;99;56;-0.0010148974539804848
132;100;56;-0.3614350608563002
133;103;56;-1.7762753559974647E-5
134;105;56;-6.340716177788855E-6
135;107;56;-1.5070106639126387E-5
136;109;56;-9.941319530626312E-5
137;111;56;-0.004498588083672034
138;112;56;-0.2466412952213007
139;115;56;-0.004468769758135029
140;116;56;-0.1749997340927447
141;119;56;-9.293931088759169E-6
142;120;56;-2.171474081528526E-6
143;122;56;-6.514418682748392E-7
144;124;56;-3.9086508359993185E-7
145;127;56;-2.2583333643836703E-6
146;128;57;-2.86634735453387E-6
82;1;57;-3.7486493705319797
83;2;57;-3.893920910959659
84;3;57;-3.862818086914603
147;131;57;-6.931603121793789E-5
148;132;57;-0.04410827452599308
85;6;57;-4.102028106772771
86;7;57;-3.898866499743505
149;135;57;-8.077932211002621E-6
150;136;57;-1.4655511702215342E-4
151;138;57;-0.0018095122874474303
87;11;57;-3.708011081142159
88;12;57;-3.332126669457324
152;140;57;-1.092545569108157
153;142;57;-1.2605367803003515
89;15;57;-3.883402930744677
154;143;57;-1.1468557761914984
90;16;57;-3.245250995903472
155;146;57;-1.55237478616701
91;19;57;-4.799883098381294
156;147;57;-1.319162945113182
92;20;57;-5.314859708146185
93;21;57;-3.90395070726537
95;25;57;-4.25856770637133
159;155;57;-1.2160251746448237E-6
160;157;57;-1.08573668029917E-6
98;30;57;-5.365152825735305
161;159;57;-1.3028835541491967E-7
100;34;57;-5.596659354471312
102;39;57;-4.522321262029165
104;43;57;-4.823617432396386
106;49;57;-4.378614883975695
107;50;57;-3.1975175234482998
108;53;57;-4.06287780676569
109;54;57;-3.1382198758348414
110;57;57;-3.813083284890411
111;58;57;-3.859442622104967
112;59;57;-3.179584650595824
113;62;57;-3.9192369384866512
114;63;57;-3.216501047303491
115;66;57;-3.995927590006791
116;67;57;-4.630816182099377
117;68;57;-4.221507429179569
118;71;57;-5.756934096085598
119;72;57;-4.952261970615398
120;76;57;-2.5104465336749295
121;77;57;-2.5501244073000175
122;80;57;-2.19514822209071
123;81;57;-2.386005116859217
124;85;57;-1.9558847683745901
125;86;57;-2.2359124572497175
126;89;57;-1.237349655049984
127;90;57;-1.5391891595834768
128;93;57;-3.374744551498363
129;95;57;-2.7615139054489584
130;96;57;-0.9892349976142044
131;99;57;-2.7761226970122124
132;100;57;-0.9863769694796795
133;103;57;-3.604481275017096
134;105;57;-2.8441768057638597
135;107;57;-1.4744760446322378
136;109;57;-1.4668612645326908
137;111;57;-0.4595073798184815
138;112;57;-0.6431329981116854
139;115;57;-0.17792323668397775
140;116;57;-0.3771951713741176
141;119;57;-2.3375244488667464E-4
142;120;57;-7.296182278659422E-6
143;122;57;-1.2160251746448237E-6
144;124;57;-7.383008428314254E-7
145;127;57;-2.5580584911788135E-5
146;128;58;-2.6057705612290664E-6
82;1;58;-2.776620247519253
83;2;58;-3.180254575483315
84;3;58;-3.0350458570291527
147;131;58;-6.232382538123017E-5
148;132;58;-0.036124249423034854
85;6;58;-3.519732068284556
86;7;58;-3.419751727164634
149;135;58;-7.817355417615923E-6
150;136;58;-1.453390907704203E-4
151;138;58;-0.0017883616290409856
87;11;58;-2.694721842807844
88;12;58;-2.583699668733636
152;140;58;-1.084051439281194
153;142;58;-1.254697637721854
89;15;58;-2.7799968010014307
154;143;58;-1.1332527307721576
90;16;58;-2.440523397307083
155;146;58;-1.5493664457739889
91;19;58;-3.51320997472717
156;147;58;-1.308325121016565
92;20;58;-3.8625101229856256
93;21;58;-2.7540138609866154
94;24;58;-4.426695705870449
95;25;58;-2.9752775587279716
159;155;58;-1.08573681053192E-6
96;28;58;-5.791420879774377
160;157;58;-9.554483161692439E-7
98;30;58;-4.409593288660161
161;159;58;-1.3028835541491967E-7
100;34;58;-4.542313649120268
101;38;58;-5.746813929857517
102;39;58;-3.546970597346908
103;42;58;-5.375251698718139
104;43;58;-3.600854281920244
105;46;58;-5.477998622471296
106;49;58;-3.22914677341031
107;50;58;-2.3329097720732754
108;53;58;-3.021066497073661
109;54;58;-2.296322840106922
110;57;58;-2.860693448919045
111;58;58;-2.899059320437242
112;59;58;-2.3171141845768015
113;62;58;-2.9510329412358196
114;63;58;-2.343238039914195
115;66;58;-3.020055588913438
116;67;58;-3.4636009730686674
117;68;58;-3.0950848523292556
118;71;58;-4.274178698212569
119;72;58;-3.5716918289804553
120;76;58;-2.0141373243631615
121;77;58;-2.021116859848512
122;80;58;-1.9738765090184467
123;81;58;-2.0976421404711147
124;85;58;-1.4765250704253072
125;86;58;-1.6807973072270894
126;89;58;-1.026303454124602
127;90;58;-1.2101413771608187
128;93;58;-3.374659551300213
129;95;58;-2.761214082408798
130;96;58;-0.8955541460630044
131;99;58;-2.7758500803142643
132;100;58;-0.8995754954487304
133;103;58;-3.60447793093437
134;105;58;-2.8441758937443073
135;107;58;-1.4744736560045852
136;109;58;-1.4668409389960468
137;111;58;-0.4582810930189041
138;112;58;-0.5833864413606012
139;115;58;-0.176703093366316
140;116;58;-0.3346048612897754
141;119;58;-2.3197183314837657E-4
142;120;58;-6.905317029934729E-6
143;122;58;-1.08573681053192E-6
144;124;58;-6.514419378029539E-7
145;127;58;-2.5233149152511624E-5
146;128;59;-4.603530571956036E-6
82;1;59;-3.021274619310796
83;2;59;-3.1073815066395154
84;3;59;-2.9861737721180117
147;131;59;-8.178079215429296E-5
148;132;59;-0.042031846894431665
85;6;59;-3.587710604168124
86;7;59;-3.2587363489172536
149;135;59;-9.815115428367189E-6
150;136;59;-1.4646825811707038E-4
151;138;59;-0.001791314843035522
87;11;59;-3.1159941914062528
88;12;59;-2.8358047704783154
152;140;59;-1.0841054695130496
153;142;59;-1.255172628537916
89;15;59;-3.422200253035503
154;143;59;-1.1395279006432235
90;16;59;-2.829135985824692
155;146;59;-1.549823475755683
91;19;59;-4.524948892267878
156;147;59;-1.314583939556358
92;20;59;-5.034554813678207
93;21;59;-3.6068157341453344
94;24;59;-5.858778863105379
95;25;59;-3.969253659875017
159;155;59;-1.9543268166279982E-6
160;157;59;-1.6937497106408417E-6
98;30;59;-4.905703440516647
161;159;59;-2.6057671949181113E-7
100;34;59;-5.2702608925695875
101;38;59;-5.742972321096242
102;39;59;-3.6929769946401065
103;42;59;-5.372265423211464
104;43;59;-3.586669024463453
105;46;59;-5.476862048133212
106;49;59;-4.175013258783701
107;50;59;-2.8969348595552935
108;53;59;-3.9105874100020355
109;54;59;-2.857126606880571
110;57;59;-3.700910779380285
111;58;59;-3.7477032895584226
112;59;59;-2.9505034160534502
113;62;59;-3.8088829967816924
114;63;59;-2.9937695089026013
115;66;59;-3.887981580855357
116;67;59;-4.506813021207008
117;68;59;-4.064523517016842
118;71;59;-5.616854617622345
119;72;59;-4.764970922822387
120;76;59;-2.4393454737208193
121;77;59;-2.431001659278314
122;80;59;-2.16348769003982
123;81;59;-2.312214668876394
124;85;59;-1.8909744993835729
125;86;59;-2.054892166581572
126;89;59;-1.2093764344131115
127;90;59;-1.4333215599810125
128;93;59;-3.374827488342466
129;95;59;-2.761875053628676
130;96;59;-0.9560577324251689
131;99;59;-2.7764637992941865
132;100;59;-0.9562421172247058
133;103;59;-3.60450398952316
134;105;59;-2.8441880107536197
135;107;59;-1.474500062035945
136;109;59;-1.4669731622358775
137;111;59;-0.4608807783268062
138;112;59;-0.62490857675243
139;115;59;-0.17926391783163692
140;116;59;-0.36543218981193587
141;119;59;-2.453049157392956E-4
142;120;59;-1.0205969945314001E-5
143;122;59;-1.997756362543509E-6
144;124;59;-1.2160251877597139E-6
145;127;59;-2.940239910976037E-5
146;128;60;-4.690389477034661E-6
82;1;60;-1.873890538638086
83;2;60;-1.8480656186644693
84;3;60;-2.072774390278655
147;131;60;-8.412599244091665E-5
148;132;60;-0.04505788489306431
85;6;60;-1.736579071692653
86;7;60;-1.995412158662498
149;135;60;-9.901974333452141E-6
150;136;60;-1.465116875673922E-4
151;138;60;-0.0017914017019405874
87;11;60;-1.852732135849003
88;12;60;-2.3139773662900667
152;140;60;-1.0841079015706605
153;142;60;-1.255240604009247
89;15;60;-1.8169441293896227
154;143;60;-1.1425880327625448
90;16;60;-2.2340760281530265
155;146;60;-1.5498906258884653
91;19;60;-2.007887118993998
156;147;60;-1.3176433229636202
92;20;60;-1.887779747257327
93;21;60;-1.8909978218138326
94;24;60;-1.7763767495742253
95;25;60;-1.8089312175190233
159;155;60;-1.9977562669782173E-6
96;28;60;-1.6681578512322466
160;157;60;-1.7371791609703013E-6
97;29;60;-1.9244481860118205
98;30;60;-1.8483510745502345
161;159;60;-2.6057671949181113E-7
99;33;60;-2.4134006727723105
100;34;60;-2.1417664841904576
101;38;60;-1.1130166717027414
102;39;60;-1.3494248999980503
103;42;60;-1.0378551994366714
104;43;60;-1.1879634375035368
105;46;60;-1.3289217112341702
106;49;60;-2.2848552140003497
107;50;60;-2.2985439788301827
108;53;60;-2.7102573362066695
109;54;60;-2.538467708156397
110;57;60;-3.9829954079113215
111;58;60;-4.1766681291840895
112;59;60;-3.0815368542051633
113;62;60;-4.301137971923948
114;63;60;-3.1425915676922274
115;66;60;-4.598197602308507
116;67;60;-4.592722125570052
117;68;60;-3.633996055249516
118;71;60;-5.0671894771164565
119;72;60;-3.8154505745646197
120;76;60;-3.83096953573532
121;77;60;-3.4541716707060672
122;80;60;-3.667533894490033
123;81;60;-3.3669242631633973
124;85;60;-2.335772659203588
125;86;60;-2.4611372632386326
126;89;60;-1.3850515233910319
127;90;60;-1.6419682829138313
128;93;60;-3.374876740301734
129;95;60;-2.761990728337976
130;96;60;-0.9915468683143945
131;99;60;-2.776563443527794
132;100;60;-0.9891176320165349
133;103;60;-3.60450503183148
134;105;60;-2.844188271330413
135;107;60;-1.4745008003373394
136;109;60;-1.4669795029930142
137;111;60;-0.4613037567363177
138;112;60;-0.6475003043181529
139;115;60;-0.1796850261884149
140;116;60;-0.381526118002202
141;119;60;-2.458260695345213E-4
142;120;60;-1.0336258309423172E-5
143;122;60;-2.0411858128971894E-6
144;124;60;-1.2594546380993072E-6
145;127;60;-2.9532687473861355E-5
146;128;61;-4.733818927361134E-6
82;1;61;-2.2147548008310696
83;2;61;-2.387834265583562
84;3;61;-2.580469965863928
147;131;61;-8.451685776787744E-5
148;132;61;-0.045244755292933786
85;6;61;-2.5867453616238616
86;7;61;-2.7111675836703926
149;135;61;-9.945403783805783E-6
150;136;61;-1.465116875673922E-4
151;138;61;-0.0017914451313909196
87;11;61;-2.0986303415164422
88;12;61;-2.626913271571949
152;140;61;-1.084108553012937
153;142;61;-1.2552512878746582
89;15;61;-1.96263781861254
154;143;61;-1.1427829525978306
90;16;61;-2.4817948455950343
155;146;61;-1.5499010491686664
91;19;61;-2.034073390408126
156;147;61;-1.3178380252056752
92;20;61;-1.9105888360391576
93;21;61;-1.9823538807974581
94;24;61;-1.7939366279203732
95;25;61;-1.8869519117881683
159;155;61;-1.9977562669782173E-6
96;28;61;-1.6784780748355805
160;157;61;-1.7371791609703013E-6
97;29;61;-1.933953282188118
98;30;61;-1.8747575335536089
161;159;61;-2.6057671949181113E-7
99;33;61;-2.4195215618698844
100;34;61;-2.165390510823133
101;38;61;-1.1247199406910562
102;39;61;-1.4017428173666397
103;42;61;-1.0474356265062843
104;43;61;-1.2216449712779696
105;46;61;-1.332711554359856
106;49;61;-2.3122010191436067
107;50;61;-2.4623203688227537
108;53;61;-2.73747247382825
109;54;61;-2.6974363297323416
110;57;61;-4.008796850821962
111;58;61;-4.181668874334162
112;59;61;-3.0917868505669226
113;62;61;-4.3058955185850305
114;63;61;-3.129024351895128
115;66;61;-4.60238627444492
116;67;61;-4.596557689949536
117;68;61;-3.64625755267635
118;71;61;-5.069650663069924
119;72;61;-3.8265743518376216
120;76;61;-3.832517992871776
121;77;61;-3.457178488090101
122;80;61;-3.668928536864061
123;81;61;-3.369841009252202
124;85;61;-2.337108512092041
125;86;61;-2.465339964007988
126;89;61;-1.3862027854772963
127;90;61;-1.6456017773547535
128;93;61;-3.3748787814918204
129;95;61;-2.7620048432890374
130;96;61;-0.9935216382517057
131;99;61;-2.7765769938692944
132;100;61;-0.9909642796096645
133;103;61;-3.604505335837724
134;105;61;-2.844188358189318
135;107;61;-1.4745010609141067
136;109;61;-1.4669810664564324
137;111;61;-0.46136556443427246
138;112;61;-0.6488384467467272
139;115;61;-0.17974635606387232
140;116;61;-0.382508954081487
141;119;61;-2.4599978736200914E-4
142;120;61;-1.0379687759761245E-5
143;122;61;-2.0411858128971894E-6
144;124;61;-1.2594546380993072E-6
145;127;61;-2.9576116924212194E-5
146;128;62;-4.08237671587297E-6
82;1;62;-2.496446716680709
83;2;62;-2.4982135734550757
84;3;62;-2.4954329272627933
147;131;62;-7.639547258460357E-5
148;132;62;-0.040886103043933086
85;6;62;-2.3970952929048366
86;7;62;-2.3443058800214507
149;135;62;-9.293961572333111E-6
150;136;62;-1.4616425184294193E-4
151;138;62;-0.0017905331120213208
87;11;62;-2.482463316411601
88;12;62;-2.6395954214856747
152;140;62;-1.084090790003595
153;142;62;-1.2550413843010242
89;15;62;-2.6871317894118447
154;143;62;-1.1382755349544986
90;16;62;-2.5706037475439483
155;146;62;-1.5496970983150153
91;19;62;-3.9317955911021834
156;147;62;-1.3133360576933686
92;20;62;-3.913040607029338
93;21;62;-2.8501643064643365
94;24;62;-3.9968954322246226
95;25;62;-2.8500416242825493
159;155;62;-1.6937500232770258E-6
96;28;62;-4.439653895361951
160;157;62;-1.476602393663749E-6
97;29;62;-4.620016891780096
98;30;62;-3.4933348535928177
161;159;62;-2.1714726918373566E-7
99;33;62;-5.254846490319715
100;34;62;-3.800319126412499
101;38;62;-3.6739898741952257
102;39;62;-2.6032437535600894
103;42;62;-3.636650437817554
104;43;62;-2.680251109955942
105;46;62;-4.315144925810664
106;49;62;-4.171207693633375
107;50;62;-2.664102796366993
108;53;62;-4.1518330424980405
109;54;62;-2.679432660697424
110;57;62;-3.9361536733273534
111;58;62;-4.0366580680152255
112;59;62;-2.8621837676799555
113;62;62;-4.165926157375278
114;63;62;-2.9142612480529246
115;66;62;-4.342560326507854
116;67;62;-4.918584469163881
117;68;62;-3.8209755111043524
118;71;62;-5.363140986046514
119;72;62;-3.9967528278722497
120;76;62;-2.9661153907301325
121;77;62;-2.748957127095518
122;80;62;-2.634830790117889
123;81;62;-2.4649784651773636
124;85;62;-1.961915155789024
125;86;62;-2.1562296785629567
126;89;62;-1.2363102264249712
127;90;62;-1.4608628763037328
128;93;62;-3.374767414041923
129;95;62;-2.7616838210451418
130;96;62;-0.9448392829594541
131;99;62;-2.7762902618685796
132;100;62;-0.9457025646557606
133;103;62;-3.6044969104430487
134;105;62;-2.8441848403897674
135;107;62;-1.4744931566826074
136;109;62;-1.466937330786856
137;111;62;-0.4601781706015825
138;112;62;-0.6169639515846415
139;115;62;-0.1785718966848615
140;116;62;-0.3594304114073756
141;119;62;-2.4170025070845396E-4
142;120;62;-9.337379752494906E-6
143;122;62;-1.7371795692199672E-6
144;124;62;-1.08573681053192E-6
145;127;62;-2.8360090672414167E-5
146;128;63;-7.24891584724754E-5
82;1;63;-2.3404761288491653
83;2;63;-2.0530773985358213
84;3;63;-2.2567580789970525
147;131;63;-0.01209755760720252
148;132;63;-0.06501285474891298
85;6;63;-1.8476985572653333
86;7;63;-2.060455079375603
149;135;63;-8.412936302636627E-5
150;136;63;-1.519838374737254E-4
151;138;63;-0.0018145068338979273
87;11;63;-2.2248658197228592
88;12;63;-2.6717403566380704
152;140;63;-1.0883053554510433
153;142;63;-1.4389819471434213
89;15;63;-2.181496807013714
154;143;63;-1.3304679599672755
90;16;63;-2.5402373859483465
155;146;63;-2.037844451960407
91;19;63;-3.2123232684756338
156;147;63;-1.7983450948349093
92;20;63;-3.2339291102027787
93;21;63;-2.3871114228485864
94;24;63;-3.3479241708927754
95;25;63;-2.3881526675163864
159;155;63;-2.5189104052591973E-6
96;28;63;-3.8106826604199537
160;157;63;-2.214903714299471E-6
97;29;63;-3.466683295633807
98;30;63;-2.503834383784065
161;159;63;-3.4743563328144923E-7
99;33;63;-3.39164347631719
100;34;63;-2.338921090841133
101;38;63;-3.8318697871340133
102;39;63;-2.6288798725527633
103;42;63;-4.276776718013078
104;43;63;-3.103372675422641
105;46;63;-5.619149566865444
106;49;63;-3.28804407916126
107;50;63;-2.437823572864046
108;53;63;-3.4154197773224584
109;54;63;-2.4329448754641883
110;57;63;-3.643063894212141
111;58;63;-3.6441960729266003
112;59;63;-2.4254247176922425
113;62;63;-3.7181569924151914
114;63;63;-2.445543212750588
115;66;63;-3.8783360519049475
116;67;63;-4.009856314774335
117;68;63;-3.1487919235783863
118;71;63;-4.637189146417859
119;72;63;-3.4838190106407305
120;76;63;-2.8692928030859064
121;77;63;-2.4028328704925332
122;80;63;-2.5978658458632884
123;81;63;-2.238830634394244
124;85;63;-2.3841906050457036
125;86;63;-2.3236312725245156
126;89;63;-2.023910566205815
127;90;63;-1.8931633695138301
129;95;63;-5.402354035162558
130;96;63;-1.7460998999326518
131;99;63;-5.439493056030075
132;100;63;-1.7727551416165628
135;107;63;-4.975785303135087
136;109;63;-3.9205884159063027
137;111;63;-1.3315146986396071
138;112;63;-1.3249906148244037
139;115;63;-0.7537637955640016
140;116;63;-0.916632076570391
141;119;63;-0.39627342398834675
142;120;63;-2.123656478950647
143;122;63;-4.2532301456089066
144;124;63;-5.185516248027529
145;127;63;-0.013655916668766713
146;128;64;-7.257601737752789E-5
82;1;64;-2.948370350532329
83;2;64;-3.092167675964449
84;3;64;-3.155059208465813
147;131;64;-0.012099468509611118
148;132;64;-0.06729415989273886
85;6;64;-3.345793974588414
86;7;64;-3.2872876365609667
149;135;64;-8.421622193144274E-5
150;136;64;-1.520272669240614E-4
151;138;64;-0.0018145936928029983
87;11;64;-2.9271419001375336
88;12;64;-3.189282384558483
